CustomerID,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
134530,MR.,Jacob,Lee,7/22/1968,S,M,Jacob756@hotmail.com,161886,0,Graduate Degree,Management,N
134531,MR.,Alexander,Lewis,8/3/1959,M,M,Alexander398@hotmail.com,131922,2,Bachelors,Management,N
134532,MR.,Joseph,West,8/13/1959,M,M,Joseph901@outlook.com,131336,2,Bachelors,Management,Y
134533,MR.,Joseph,Green,3/11/1960,S,M,Joseph864@hotmail.com,131086,2,Partial College,Professional,N
134534,MRS.,Angelina,King,1/22/1960,M,F,Angelina656@outlook.com,151760,1,Partial College,Professional,Y
134535,MRS.,Elizabeth,Turner,4/30/1959,M,F,Elizabeth843@yahoo.com,111347,2,Partial College,Professional,Y
134536,MRS.,Grace,Davis,10/28/1958,M,F,Grace716@yahoo.com,131087,2,Partial College,Professional,Y
134537,MRS.,Mallory,Harris,12/16/1958,S,F,Mallory709@outlook.com,151251,2,High School,Professional,N
134538,MRS.,Kennedy,Gray,3/17/1958,S,F,Kennedy989@outlook.com,101339,2,Partial College,Professional,Y
134539,MR.,Samuel,Garcia,12/12/1957,S,M,Samuel209@hotmail.com,111141,3,Partial College,Professional,N
134540,MRS.,Caroline,Lee,7/3/1958,M,F,Caroline157@gmail.com,121202,3,Partial High School,Professional,Y
134541,MR.,David,Wood,7/14/1957,M,M,David62@yahoo.com,171322,3,Partial College,Professional,Y
134542,MR.,Grayson,White,3/12/1957,S,M,Grayson53@hotmail.com,101232,2,High School,Professional,Y
134543,MR.,James,Young,1/12/1957,S,M,James331@hotmail.com,111345,3,Partial College,Professional,N
134544,MRS.,Madison,Rogers,2/2/1957,S,F,Madison564@hotmail.com,111440,3,Partial College,Professional,N
134545,MR.,Gabriel,Young,10/29/1956,S,M,Gabriel420@outlook.com,171216,3,High School,Professional,N
134546,MR.,Michael,Baker,12/1/1955,M,M,Michael838@yahoo.com,81462,4,Partial College,Professional,N
134547,MRS.,Daisy,Foster,3/30/1946,S,F,Daisy272@yahoo.com,91012,5,Partial College,Professional,Y
134548,MRS.,Hannah,Scott,7/28/1945,M,F,Hannah403@outlook.com,111252,3,Bachelors,Management,Y
134549,MR.,Liam,Foster,8/5/1946,S,M,Liam200@yahoo.com,131259,3,Bachelors,Management,N
134550,MR.,Nicholas,Nelson,4/22/1946,M,M,Nicholas653@yahoo.com,131164,3,Bachelors,Management,N
134551,MRS.,Ariana,Rogers,2/28/1947,M,F,Ariana781@hotmail.com,61649,3,Partial High School,Skilled Manual,Y
134552,MR.,Matthew,Murphy,4/21/1947,M,M,Matthew604@outlook.com,71524,5,High School,Professional,N
134553,MRS.,Kayla,Jones,12/5/1946,M,F,Kayla861@hotmail.com,91993,5,Partial College,Professional,Y
134554,MRS.,Grace,Rogers,12/25/1946,M,F,Grace113@yahoo.com,131006,4,Bachelors,Management,Y
134555,MRS.,Emilia,Hughes,7/26/1946,M,F,Emilia913@hotmail.com,131566,4,Partial College,Professional,Y
134556,MRS.,Camila,Rodriguez,7/10/1948,S,F,Camila158@outlook.com,91232,5,Partial College,Professional,Y
134557,MR.,Cole,Scott,9/15/1947,S,M,Cole673@gmail.com,171446,4,Bachelors,Management,N
134558,MRS.,Erin,Williams,8/15/1955,M,F,Erin113@gmail.com,91651,3,High School,Professional,Y
134559,MRS.,Elena,Gonzalez,12/27/1954,M,F,Elena893@yahoo.com,81338,4,Partial College,Professional,Y
134560,MRS.,Elizabeth,Cooper,12/5/1955,M,F,Elizabeth865@outlook.com,101736,3,High School,Professional,Y
134561,MR.,Dylan,Foster,7/3/1956,S,M,Dylan299@yahoo.com,101070,3,High School,Professional,N
134562,MR.,Grayson,Smith,4/11/1956,S,M,Grayson305@yahoo.com,111827,3,Partial College,Professional,Y
134563,MRS.,Ariana,Garcia,10/31/1955,M,F,Ariana822@hotmail.com,131151,3,Partial College,Professional,Y
134564,MR.,Jonathan,Young,12/20/1954,S,M,Jonathan501@yahoo.com,111694,3,Bachelors,Management,N
134565,MR.,Gabriel,Watson,1/4/1954,S,M,Gabriel893@outlook.com,111908,4,Partial College,Professional,N
134566,MRS.,Madison,Hernandez,8/14/1953,S,F,Madison661@hotmail.com,171547,4,Partial College,Professional,N
134567,MRS.,Jocelyn,Rogers,11/22/1952,M,F,Jocelyn222@outlook.com,81265,4,High School,Professional,Y
134568,MR.,Jackson,Wood,7/10/1952,S,M,Jackson441@hotmail.com,131042,4,High School,Professional,N
134569,MR.,Colton,Garcia,7/29/1952,M,M,Colton938@hotmail.com,131251,4,High School,Professional,Y
134570,MRS.,Lila,Gonzalez,10/2/1951,S,F,Lila866@gmail.com,91823,4,High School,Management,Y
134571,MR.,Joseph,Smith,3/18/1952,S,M,Joseph960@yahoo.com,91679,4,High School,Management,Y
134572,MRS.,Elena,Rodriguez,12/1/1951,M,F,Elena486@gmail.com,101611,3,Partial College,Management,Y
134573,MR.,Wyatt,Parker,2/18/1952,M,M,Wyatt881@yahoo.com,131971,4,High School,Management,Y
134574,MRS.,Emma,Gray,1/25/1951,S,F,Emma914@outlook.com,151542,4,Partial College,Management,N
134575,MR.,Gabriel,Reed,9/13/1950,S,M,Gabriel472@hotmail.com,151575,3,High School,Management,N
134576,MR.,Wyatt,Wood,4/2/1951,S,M,Wyatt853@gmail.com,151218,4,High School,Management,N
134577,MR.,Michael,Clark,7/8/1949,S,M,Michael455@outlook.com,171228,0,High School,Management,N
134578,MRS.,Olivia,Taylor,9/2/1948,S,F,Olivia571@outlook.com,91429,5,Partial High School,Skilled Manual,N
134579,MR.,Ethan,Hall,1/26/1949,S,M,Ethan315@hotmail.com,101911,3,Partial High School,Professional,N
134581,MR.,Evan,Williams,5/8/1949,M,M,Evan866@hotmail.com,131895,5,Partial High School,Professional,Y
134582,MRS.,Addison,Lewis,3/14/1949,M,F,Addison116@outlook.com,161621,5,Partial High School,Professional,N
134583,MR.,Cole,Johnson,12/29/1948,S,M,Cole260@hotmail.com,171282,5,Partial High School,Professional,N
134584,MR.,Benjamin,Adams,12/26/1976,S,M,Benjamin814@yahoo.com,61822,0,Bachelors,Professional,N
134585,MR.,Isaac,Clark,2/24/1977,M,M,Isaac305@gmail.com,61344,0,Bachelors,Professional,Y
134586,MR.,Nathan,Williams,3/9/1977,S,M,Nathan113@gmail.com,71583,0,Bachelors,Professional,Y
134587,MS.,Josephine,Green,1/23/1977,M,F,Josephine369@yahoo.com,71443,0,Bachelors,Professional,Y
134589,MS.,Mia,Gonzalez,12/2/1976,S,F,Mia454@hotmail.com,71293,0,Bachelors,Professional,N
134590,MS.,Daisy,Lewis,8/22/1975,M,F,Daisy880@hotmail.com,71050,0,Bachelors,Professional,N
134591,MR.,Cole,Scott,10/31/1975,S,M,Cole273@gmail.com,71778,0,Bachelors,Professional,N
134592,MR.,Connor,Taylor,5/21/1977,S,M,Connor563@gmail.com,91407,0,Bachelors,Professional,N
134593,MS.,Aubrey,Clark,2/15/1976,M,F,Aubrey881@hotmail.com,71748,0,Bachelors,Professional,N
134594,MR.,Isaac,Smith,10/24/1975,M,M,Isaac222@gmail.com,71544,0,Partial High School,Professional,Y
134595,MR.,Nathan,Reed,10/11/1974,S,M,Nathan502@hotmail.com,81867,0,Bachelors,Professional,N
134596,MS.,Mallory,Reed,2/22/1975,M,F,Mallory640@yahoo.com,81300,0,Bachelors,Professional,Y
134597,MR.,Nathan,Jones,3/25/1976,S,M,Nathan17@yahoo.com,91710,0,Bachelors,Professional,Y
134598,MR.,Jaxon,Taylor,3/11/1976,S,M,Jaxon54@gmail.com,101165,0,High School,Management,Y
134599,MRS.,Kate,Stevens,3/12/1976,M,F,Kate126@hotmail.com,131162,4,High School,Management,Y
134600,MS.,Alice,Roberts,6/12/1974,M,F,Alice56@hotmail.com,91141,0,Bachelors,Professional,N
134601,MS.,Hannah,Wright,10/5/1974,S,F,Hannah795@yahoo.com,91408,0,Bachelors,Professional,N
134602,MR.,Elijah,Rogers,1/5/1975,S,M,Elijah812@hotmail.com,91027,0,Bachelors,Professional,N
134603,MR.,Elijah,Walker,7/7/1974,S,M,Elijah876@hotmail.com,81903,0,Bachelors,Professional,N
134604,MR.,Dylan,Reed,7/24/1973,M,M,Dylan468@outlook.com,91961,0,Bachelors,Professional,Y
134605,MR.,Caleb,Wood,11/28/1973,S,M,Caleb746@gmail.com,101321,0,High School,Management,N
134606,MS.,Grace,Gray,2/24/1974,M,F,Grace425@yahoo.com,101782,0,High School,Management,Y
134607,MS.,Caroline,Rogers,7/7/1972,S,F,Caroline796@yahoo.com,81145,0,Bachelors,Professional,N
134608,MS.,Kate,Wood,5/17/1974,M,F,Kate399@outlook.com,111781,0,High School,Management,Y
134609,MS.,Emilia,Scott,10/9/1973,M,F,Emilia616@yahoo.com,121876,0,Partial High School,Professional,N
134610,MR.,Andrew,Foster,4/22/1974,S,M,Andrew641@yahoo.com,131179,4,High School,Management,N
134611,MR.,Dylan,Lewis,2/20/1973,S,M,Dylan186@outlook.com,91491,0,Bachelors,Professional,N
134612,MR.,Logan,Gonzalez,10/21/1971,S,M,Logan415@gmail.com,91955,0,Bachelors,Professional,Y
134613,MS.,Ariana,Parker,2/5/1972,M,F,Ariana773@hotmail.com,101013,0,Partial High School,Professional,Y
134614,MS.,Mallory,Lewis,1/23/1972,M,F,Mallory955@yahoo.com,121532,0,Partial High School,Professional,N
134615,MR.,Samuel,Edwards,1/8/1973,M,M,Samuel679@yahoo.com,111647,0,Partial High School,Professional,Y
134616,MRS.,Erin,Sanchez,6/12/1951,M,F,Erin638@yahoo.com,41240,4,High School,Professional,Y
134617,MRS.,Bella,Taylor,4/17/1950,M,F,Bella231@hotmail.com,31626,4,High School,Professional,N
134618,,Jasmine,Scott,5/24/1950,M,NA,Jasmine533@hotmail.com,31512,4,High School,Professional,Y
134619,MRS.,Mallory,Rogers,10/4/1949,S,F,Mallory628@outlook.com,31754,4,High School,Professional,Y
134620,MRS.,Camila,Murphy,9/13/1949,M,F,Camila324@gmail.com,31672,4,High School,Professional,Y
134621,MR.,Liam,Rodriguez,9/3/1938,M,M,Liam106@outlook.com,41909,4,High School,Professional,Y
134622,MR.,Oliver,Gray,12/14/1938,M,M,Oliver506@yahoo.com,51449,3,Graduate Degree,Management,Y
134623,MRS.,Hailey,Lee,10/5/1939,M,F,Hailey248@yahoo.com,61404,3,Graduate Degree,Management,Y
134624,MRS.,Audrey,Hernandez,11/8/1939,M,F,Audrey132@yahoo.com,61665,3,Graduate Degree,Management,Y
134625,MRS.,Annabelle,Mitchell,12/22/1939,M,F,Annabelle856@hotmail.com,61362,3,Graduate Degree,Management,N
134626,MR.,Wyatt,Wood,10/15/1939,M,M,Wyatt380@yahoo.com,61829,3,Graduate Degree,Management,Y
134627,MR.,Gabriel,Lopez,4/6/1941,S,M,Gabriel996@yahoo.com,61942,3,Graduate Degree,Management,Y
134628,MR.,Jacob,Brown,12/24/1940,S,M,Jacob110@outlook.com,61344,3,Graduate Degree,Management,Y
134629,MR.,Nicholas,Foster,5/1/1941,M,M,Nicholas411@outlook.com,61108,3,Graduate Degree,Management,N
134630,MRS.,Aubrey,Adams,11/18/1940,M,F,Aubrey843@gmail.com,61623,3,Graduate Degree,Management,Y
134631,MRS.,Hannah,Jackson,7/16/1940,S,F,Hannah765@gmail.com,61467,3,Graduate Degree,Management,Y
134632,MRS.,Lucy,Davis,10/15/1941,S,F,Lucy378@yahoo.com,61641,3,Bachelors,Management,N
134633,MR.,Parker,Scott,3/10/1942,M,M,Parker559@outlook.com,61300,3,Bachelors,Management,N
134634,MRS.,Erin,Torres,10/19/1941,M,F,Erin360@outlook.com,61330,3,Bachelors,Management,Y
134635,MRS.,Camila,Young,4/18/1942,S,F,Camila227@yahoo.com,61112,3,Bachelors,Management,Y
134636,MRS.,Kayla,Smith,12/6/1941,M,F,Kayla123@yahoo.com,61526,3,Graduate Degree,Management,Y
134637,MR.,Logan,West,3/28/1943,M,M,Logan911@gmail.com,41375,4,High School,Professional,Y
134638,MRS.,Lila,Garcia,5/25/1943,S,F,Lila835@yahoo.com,41972,4,High School,Professional,N
134639,MR.,Parker,Miller,5/7/1943,M,M,Parker48@outlook.com,51476,3,Bachelors,Management,Y
134640,MRS.,Isabella,Nelson,2/8/1943,S,F,Isabella616@gmail.com,51374,4,Bachelors,Management,N
134641,MRS.,Madison,Green,2/7/1945,M,F,Madison163@gmail.com,61126,4,Bachelors,Management,Y
134642,MR.,Jacob,Hernandez,6/18/1945,S,M,Jacob339@yahoo.com,61551,4,Bachelors,Management,Y
134643,MRS.,Jessica,Wright,3/15/1945,S,F,Jessica54@gmail.com,61883,4,Bachelors,Management,Y
134644,MR.,Joseph,Baker,6/21/1945,M,M,Joseph383@yahoo.com,61072,4,Bachelors,Management,N
134645,MR.,Landon,White,11/17/1944,M,M,Landon640@hotmail.com,61180,4,Bachelors,Management,N
134646,MR.,Michael,Walker,12/7/1945,M,M,Michael182@gmail.com,31110,4,High School,Professional,Y
134647,MR.,Wyatt,Watson,10/20/1945,S,M,Wyatt654@outlook.com,31013,5,Partial High School,Clerical,N
134649,MR.,Anthony,Adams,9/22/1948,M,M,Anthony199@gmail.com,41667,4,High School,Professional,N
134650,MRS.,Ariana,West,10/3/1946,S,F,Ariana169@outlook.com,21883,5,Partial High School,Clerical,N
134651,MR.,Zachary,Rogers,9/3/1946,S,M,Zachary705@yahoo.com,21928,5,Partial High School,Clerical,N
134652,MR.,Ryan,Cooper,12/15/1946,S,M,Ryan7@outlook.com,21554,5,Partial High School,Clerical,N
134653,MRS.,Chloe,Taylor,10/15/1947,M,F,Chloe394@gmail.com,41271,5,High School,Professional,Y
134654,MRS.,Madison,Watson,3/24/1948,S,F,Madison707@outlook.com,41170,5,High School,Professional,N
134655,MRS.,Abigail,Garcia,5/20/1948,M,F,Abigail748@gmail.com,71672,5,Bachelors,Management,Y
134656,MRS.,Julia,Young,12/14/1947,M,F,Julia12@yahoo.com,71646,5,Bachelors,Management,Y
134657,MRS.,Natalia,Zimmerman,10/24/1948,M,F,Natalia412@yahoo.com,41974,2,High School,Professional,Y
134658,MRS.,Lily,Lee,12/9/1948,M,F,Lily14@outlook.com,41717,2,High School,Professional,N
134659,MRS.,Alice,Torres,6/20/1948,M,F,Alice912@gmail.com,71127,2,Bachelors,Management,Y
134660,MRS.,Ivy,Garcia,6/3/1949,S,F,Ivy577@gmail.com,71394,2,Bachelors,Management,N
134661,MRS.,Bella,Edwards,12/17/1948,S,F,Bella696@hotmail.com,71531,2,Bachelors,Management,N
134662,MRS.,Mia,Parker,11/20/1948,S,F,Mia765@outlook.com,71235,2,Bachelors,Management,N
134663,MRS.,Chloe,Rodriguez,8/14/1949,S,F,Chloe768@hotmail.com,41720,2,High School,Professional,Y
134664,MR.,Brody,Watson,12/11/1949,M,M,Brody483@yahoo.com,41053,2,High School,Professional,Y
134665,MRS.,Isabella,Foster,10/31/1949,S,F,Isabella95@outlook.com,41775,2,High School,Professional,Y
134666,MRS.,Ariana,Jones,10/6/1949,M,F,Ariana314@hotmail.com,41788,2,High School,Professional,N
134667,MRS.,Aubrey,Reed,2/1/1950,S,F,Aubrey26@yahoo.com,61229,2,Partial College,Professional,Y
134668,MRS.,Elizabeth,Smith,7/16/1949,M,F,Elizabeth905@yahoo.com,61215,2,Partial College,Professional,Y
134669,MR.,Parker,Williams,3/3/1950,M,M,Parker930@hotmail.com,71831,4,Bachelors,Management,Y
134670,MRS.,Annabelle,Rogers,7/22/1949,S,F,Annabelle69@hotmail.com,71943,4,Bachelors,Management,Y
134671,MR.,James,Foster,5/3/1951,M,M,James444@yahoo.com,41317,2,Partial High School,Skilled Manual,Y
134672,MR.,William,Clark,3/18/1951,M,M,William38@gmail.com,61264,2,Partial College,Professional,Y
134673,MRS.,Jocelyn,Murphy,4/5/1951,M,F,Jocelyn154@outlook.com,71646,4,Partial College,Professional,Y
134674,MR.,Jacob,Baker,1/15/1951,M,M,Jacob934@gmail.com,71878,5,Partial College,Professional,Y
134675,MR.,Grayson,Johnson,1/16/1951,S,M,Grayson807@yahoo.com,71014,5,Partial College,Professional,Y
134676,MR.,Dylan,Reed,12/26/1951,M,M,Dylan169@outlook.com,61680,2,Partial College,Professional,Y
134677,MR.,Joseph,Jackson,8/27/1951,M,M,Joseph23@gmail.com,61732,2,Partial College,Professional,Y
134678,MR.,Owen,Rogers,3/19/1952,S,M,Owen499@gmail.com,61634,2,Partial College,Professional,Y
134679,MR.,Landon,Clark,8/25/1951,M,M,Landon716@outlook.com,71426,4,Partial College,Professional,Y
134680,MR.,Oliver,Watson,3/10/1952,S,M,Oliver819@hotmail.com,81967,3,Bachelors,Management,N
134681,MRS.,Zoey,Nelson,11/7/1951,S,F,Zoey525@yahoo.com,81104,3,Bachelors,Management,N
134682,MRS.,Jocelyn,Green,6/19/1953,M,F,Jocelyn203@yahoo.com,61335,2,High School,Professional,Y
134683,MR.,Cole,Turner,11/9/1952,M,M,Cole557@hotmail.com,61344,2,Partial College,Professional,Y
134684,MR.,Hunter,Williams,9/22/1952,M,M,Hunter960@outlook.com,61183,2,Partial College,Professional,Y
134685,MR.,Tristan,Stevens,11/30/1952,M,M,Tristan763@outlook.com,61420,2,Partial College,Professional,Y
134686,MRS.,Hannah,Brown,1/13/1954,S,F,Hannah380@yahoo.com,71580,2,Partial High School,Skilled Manual,Y
134687,MRS.,Angelina,Reed,2/22/1954,S,F,Angelina11@outlook.com,71012,2,Partial High School,Skilled Manual,Y
134688,MRS.,Gabriella,Perez,6/22/1954,M,F,Gabriella764@outlook.com,61520,3,Partial High School,Skilled Manual,N
134689,MS.,Genesis,Hall,8/31/1975,M,F,Genesis731@yahoo.com,31690,0,Partial College,Clerical,N
134690,MR.,Parker,Edwards,8/31/1981,S,M,Parker508@outlook.com,21204,0,Partial High School,Manual,Y
134691,MS.,Caroline,Lopez,11/17/1981,M,F,Caroline329@hotmail.com,21544,0,Partial High School,Manual,Y
134692,MS.,Lucy,Reed,9/17/1981,M,F,Lucy931@yahoo.com,21836,0,Partial High School,Manual,Y
134693,MS.,Ava,Zimmerman,3/23/1981,S,F,Ava886@outlook.com,31341,0,Partial College,Clerical,Y
134694,MR.,Mason,Lewis,4/28/1980,S,M,Mason662@yahoo.com,31415,0,High School,Manual,N
134695,MR.,Dylan,Nelson,3/29/1980,S,M,Dylan30@gmail.com,31015,0,High School,Manual,N
134696,MS.,Grace,Clark,4/23/1980,S,F,Grace8@hotmail.com,31831,0,High School,Manual,N
134697,MR.,Cole,Baker,6/19/1976,M,M,Cole22@gmail.com,41665,1,Bachelors,Skilled Manual,Y
134698,MR.,Jaxon,Hughes,1/6/1975,S,M,Jaxon914@hotmail.com,31129,0,High School,Manual,Y
134699,MS.,Aubrey,Hall,3/20/1974,S,F,Aubrey616@yahoo.com,21208,0,Partial High School,Manual,N
134700,MR.,Lucas,Zimmerman,8/26/1974,S,M,Lucas426@hotmail.com,31755,0,High School,Manual,N
134701,MR.,Andrew,Jackson,9/4/1974,M,M,Andrew580@yahoo.com,41626,1,Bachelors,Skilled Manual,Y
134702,MS.,Isabella,Watson,1/2/1975,S,F,Isabella159@yahoo.com,41015,0,Graduate Degree,Skilled Manual,N
134703,MR.,William,Davis,1/25/1974,M,M,William207@hotmail.com,21965,0,Partial High School,Manual,Y
134704,MR.,Elijah,Cooper,9/29/1973,M,M,Elijah545@outlook.com,21893,0,Partial High School,Manual,Y
134705,MS.,Camila,Smith,9/3/1973,S,F,Camila374@hotmail.com,31169,0,High School,Manual,Y
134706,MS.,Audrey,Jackson,7/12/1973,S,F,Audrey560@outlook.com,31664,0,High School,Manual,N
134707,MR.,Gabriel,Taylor,1/29/1974,S,M,Gabriel212@hotmail.com,31670,0,High School,Manual,Y
134708,MR.,Nicholas,Sanchez,2/23/1974,S,M,Nicholas936@gmail.com,31624,0,High School,Manual,N
134709,MRS.,Ivy,Zimmerman,4/17/1974,M,F,Ivy524@gmail.com,41676,1,Bachelors,Skilled Manual,Y
134710,MRS.,Ivy,White,1/26/1974,M,F,Ivy840@outlook.com,41609,1,Bachelors,Skilled Manual,Y
134711,MRS.,Alexa,Zimmerman,12/12/1973,S,F,Alexa409@gmail.com,41528,1,Partial College,Clerical,N
134712,MRS.,Annabelle,King,11/23/1973,M,F,Annabelle779@yahoo.com,41170,2,Partial College,Clerical,Y
134713,MR.,Andrew,Davis,12/15/1917,S,M,Andrew477@hotmail.com,11928,4,Partial High School,Manual,N
134714,MS.,Mallory,Roberts,2/20/1973,S,F,Mallory812@outlook.com,21234,0,Partial High School,Manual,Y
134715,MS.,Kennedy,Rogers,10/17/1972,S,F,Kennedy676@hotmail.com,21267,0,Partial High School,Manual,N
134716,MR.,Matthew,Williams,6/8/1973,M,M,Matthew869@outlook.com,31342,0,High School,Manual,N
134717,MR.,Ryan,Baker,1/27/1973,S,M,Ryan803@outlook.com,31230,0,High School,Manual,N
134718,MR.,Jaxon,Scott,1/27/1973,S,M,Jaxon412@hotmail.com,41255,2,Partial College,Clerical,Y
134719,MRS.,Ava,King,9/12/1972,M,F,Ava217@hotmail.com,41795,2,Partial College,Clerical,Y
134720,MRS.,Josephine,Lee,4/18/1973,S,F,Josephine732@gmail.com,41363,2,Partial College,Clerical,Y
134721,MRS.,Caroline,Smith,5/5/1973,M,F,Caroline548@hotmail.com,41461,2,Partial College,Clerical,Y
134722,MR.,Alexander,Green,10/30/1971,S,M,Alexander467@gmail.com,41695,2,Partial College,Clerical,Y
134723,MRS.,Ariana,Rogers,3/14/1972,M,F,Ariana489@gmail.com,41823,2,Partial College,Clerical,Y
134724,MR.,Christopher,Johnson,5/15/1972,M,M,Christopher63@hotmail.com,41219,2,Partial College,Clerical,Y
134725,MRS.,Gabriella,Taylor,10/31/1976,M,F,Gabriella713@gmail.com,41568,3,Partial College,Clerical,Y
134726,MRS.,Aubrey,Gonzalez,12/18/1976,M,F,Aubrey979@gmail.com,41549,3,Partial College,Clerical,Y
134727,MRS.,Olivia,Garcia,7/31/1975,M,F,Olivia127@hotmail.com,41895,3,Partial College,Clerical,Y
134728,MS.,Lily,Nelson,12/31/1975,S,F,Lily988@hotmail.com,51921,0,Graduate Degree,Skilled Manual,N
134729,MR.,Jackson,Johnson,12/19/1975,S,M,Jackson567@gmail.com,51567,0,Graduate Degree,Skilled Manual,N
134730,MR.,Matthew,Mitchell,6/13/1977,M,M,Matthew615@gmail.com,41924,4,Partial College,Clerical,Y
134731,MR.,Elijah,Foster,6/5/1977,M,M,Elijah62@hotmail.com,41431,4,Partial College,Clerical,Y
134732,MR.,Landon,Jackson,6/24/1932,M,M,Landon291@hotmail.com,31377,1,Bachelors,Skilled Manual,Y
134733,MR.,William,Walker,1/24/1968,S,M,William176@outlook.com,81224,0,Graduate Degree,Skilled Manual,N
134734,MR.,Jacob,Wright,2/22/1968,S,M,Jacob779@gmail.com,81715,0,Graduate Degree,Skilled Manual,Y
134735,MS.,Genesis,Scott,12/3/1967,S,F,Genesis893@yahoo.com,81473,0,Graduate Degree,Skilled Manual,Y
134736,MRS.,Emma,Taylor,7/6/1955,S,F,Emma863@hotmail.com,21201,3,Partial High School,Clerical,Y
134737,MRS.,Zoey,Rodriguez,4/10/1956,S,F,Zoey603@hotmail.com,21375,3,Partial High School,Clerical,Y
134738,MRS.,Kennedy,Nelson,3/6/1956,M,F,Kennedy889@yahoo.com,41390,1,Partial College,Clerical,Y
134739,MR.,Zachary,Hughes,10/10/1955,M,M,Zachary211@hotmail.com,41072,1,Partial College,Clerical,Y
134740,MRS.,Jessica,Lee,1/25/1957,S,F,Jessica779@outlook.com,21888,3,Partial High School,Clerical,N
134741,MRS.,Caroline,Rogers,11/17/1956,S,F,Caroline505@gmail.com,21441,3,Partial High School,Clerical,N
134742,MRS.,Alexa,Martinez,10/8/1956,S,F,Alexa650@yahoo.com,31762,1,High School,Clerical,N
134743,MRS.,Kayla,Edwards,12/13/1957,S,F,Kayla175@outlook.com,31602,2,High School,Skilled Manual,N
134744,MR.,Joseph,Scott,11/14/1957,M,M,Joseph819@yahoo.com,31925,2,High School,Skilled Manual,Y
134745,MRS.,Emilia,Hughes,3/10/1958,S,F,Emilia953@gmail.com,31689,2,High School,Skilled Manual,N
134746,MR.,Hunter,Adams,1/8/1959,S,M,Hunter173@hotmail.com,21658,2,Partial High School,Clerical,Y
134747,MR.,Nicholas,Johnson,2/2/1959,S,M,Nicholas711@yahoo.com,21347,2,Partial High School,Clerical,Y
134748,MR.,Daniel,Rogers,10/7/1958,M,M,Daniel400@outlook.com,21378,2,Partial High School,Clerical,Y
134749,MR.,Grayson,Wood,3/3/1959,M,M,Grayson208@yahoo.com,21950,2,Partial High School,Clerical,Y
134750,MRS.,Amelia,Jones,6/19/1959,M,F,Amelia37@outlook.com,21324,2,Partial High School,Clerical,Y
134751,MRS.,Erin,Scott,8/2/1958,M,F,Erin409@gmail.com,31021,2,High School,Skilled Manual,Y
134752,MR.,Samuel,Roberts,6/16/1960,S,M,Samuel12@yahoo.com,31833,2,High School,Skilled Manual,Y
134753,MR.,Lucas,Smith,12/28/1959,S,M,Lucas416@gmail.com,31593,2,High School,Skilled Manual,Y
134754,MRS.,Gabriella,Lopez,5/17/1960,M,F,Gabriella627@outlook.com,41645,1,Partial College,Clerical,Y
134755,MR.,Christopher,Gray,8/16/1959,M,M,Christopher607@hotmail.com,41032,1,Partial College,Clerical,Y
134756,MR.,Hunter,Cooper,1/17/1960,M,M,Hunter630@gmail.com,41893,1,Partial College,Clerical,Y
134757,MRS.,Alexandra,Martinez,8/20/1959,M,F,Alexandra26@outlook.com,41767,1,Partial College,Clerical,Y
134758,MRS.,Caroline,White,7/18/1961,M,F,Caroline681@gmail.com,41797,2,Partial College,Clerical,N
134759,MRS.,Caroline,Lee,10/31/1960,S,F,Caroline656@hotmail.com,41781,2,Partial College,Clerical,N
134760,MR.,Joseph,White,3/15/1961,S,M,Joseph331@yahoo.com,41284,2,Partial College,Clerical,Y
134761,MR.,Gabriel,Johnson,1/4/1961,S,M,Gabriel689@yahoo.com,41853,2,Partial College,Clerical,Y
134762,MR.,James,Gonzalez,12/11/1973,S,M,James613@outlook.com,51155,0,Graduate Degree,Skilled Manual,Y
134763,MR.,Tristan,Harris,6/4/1975,S,M,Tristan926@hotmail.com,41266,0,Graduate Degree,Skilled Manual,N
134764,MS.,Alexandra,Clark,3/21/1975,M,F,Alexandra428@gmail.com,41818,0,Graduate Degree,Skilled Manual,Y
134765,MRS.,Angelina,Brown,7/25/1974,S,F,Angelina783@hotmail.com,41376,1,Graduate Degree,Skilled Manual,Y
134766,MR.,Isaac,Gray,1/9/1975,M,M,Isaac447@yahoo.com,41319,1,Graduate Degree,Skilled Manual,Y
134767,MRS.,Kennedy,Baker,9/26/1974,M,F,Kennedy967@yahoo.com,41570,1,Graduate Degree,Skilled Manual,Y
134768,MR.,Noah,Cooper,5/19/1975,M,M,Noah447@outlook.com,41364,1,Graduate Degree,Skilled Manual,N
134769,MR.,William,Lopez,12/20/1974,S,M,William820@gmail.com,41107,1,Graduate Degree,Skilled Manual,Y
134770,MR.,Brandon,Murphy,6/6/1975,M,M,Brandon867@outlook.com,61869,1,Graduate Degree,Skilled Manual,Y
134771,MR.,James,White,3/24/1974,M,M,James382@yahoo.com,51311,1,Graduate Degree,Skilled Manual,Y
134772,MR.,Matthew,Green,10/30/1973,M,M,Matthew994@gmail.com,51954,1,Graduate Degree,Skilled Manual,Y
134773,MRS.,Mia,Smith,12/12/1972,M,F,Mia379@outlook.com,71995,1,Graduate Degree,Skilled Manual,Y
134774,MR.,Gabriel,Zimmerman,9/29/1972,S,M,Gabriel398@hotmail.com,71767,1,Graduate Degree,Skilled Manual,Y
